CERT,ASSET_slope,EQV_slope,RBC1AAJ_slope,NCLNLSR_slope,NPERFV_slope,EEFFR_slope,ROA_slope,LNLSDEPR_slope,EQV_d2y,ROA_d2y,asset_yoy,asset_accel,runway_q,cur_asset,n_quarters,cre_g36,capital_building,credit_turning,growth_accelerating,runway_to_10b,margin_eroding,cre_growth_36m
17543,3765.483,-0.336,0.095,-0.157,-0.031,-2.318,0.253,3.784,2.541,0.642,0.041,0.026,406.815,160627.0,20,0.255,False,False,False,False,False,False
17551,-2831.287,0.49,0.881,0.27,0.137,4.608,-0.089,2.112,3.416,-0.144,0.02,0.092,1092.034,42768.0,20,-0.626,True,True,False,False,False,False
17563,-21174.938,0.54,0.729,-0.023,-0.02,3.833,-0.087,1.208,1.285,0.082,-0.024,-0.052,,619096.0,20,0.459,True,False,False,False,False,False
17569,-409.119,0.752,0.629,0.227,0.38,0.805,-0.011,1.301,,,,,,20044.0,18,,False,True,False,False,False,False
17572,-9640.075,0.089,0.614,-0.083,-0.026,0.415,0.036,1.865,3.308,0.392,0.019,0.008,839.214,200967.0,20,1.397,False,False,False,False,False,True
17580,-3185.047,0.591,0.605,-0.024,-0.007,-4.709,0.314,3.195,-0.781,-0.362,0.088,0.055,129.212,653557.0,20,-0.048,False,False,False,False,False,False
17587,13636.902,0.318,0.074,0.397,0.449,3.507,-0.288,1.513,1.966,-0.284,-0.093,-0.14,,201586.0,20,-0.276,False,True,False,False,True,False
17588,27359.949,0.296,0.496,0.232,0.169,-0.535,0.172,1.143,1.599,0.106,0.058,0.015,171.155,884220.0,20,0.183,False,True,False,False,False,False
17589,-823.579,1.253,1.173,-0.121,-0.05,-4.447,0.131,4.086,,,,,,11363.0,18,,False,False,False,False,False,False
17603,12253.014,0.344,0.342,-0.559,-0.159,-1.507,0.25,3.875,0.336,-0.048,0.147,0.181,99.271,331407.0,20,-0.174,False,False,True,False,False,False
17607,199.979,0.284,0.399,0.0,-0.277,-0.503,0.079,3.108,0.998,0.373,0.057,0.032,374.132,57101.0,20,0.395,False,False,False,False,False,False
17612,98903.57,0.018,0.158,-0.015,0.015,-2.046,0.082,1.253,0.203,-0.075,0.107,-0.012,78.714,1347254.0,20,0.35,False,False,False,False,False,False
17614,-621.636,0.818,1.298,0.038,-0.058,-2.84,0.193,4.477,2.553,1.301,0.057,0.076,162.639,1048648.0,20,0.249,True,False,False,False,False,False
17621,4234.962,-0.037,0.043,0.186,0.152,0.885,-0.011,4.217,-0.18,-0.168,0.085,-0.017,230.579,88419.0,20,0.936,False,True,False,False,False,True
17622,8275.314,0.574,0.603,-0.009,0.01,-2.103,0.153,3.932,0.895,0.22,-0.004,-0.149,,317891.0,20,0.235,True,False,False,False,False,False
17629,-793.14,-0.421,-0.635,0.025,0.024,-1.634,-0.01,5.522,-2.606,0.38,-0.086,-0.203,,52635.0,20,28.098,False,False,False,False,False,True
17632,394.439,-0.015,-0.004,0.803,0.274,-6.558,0.202,-1.164,-1.162,0.133,0.083,0.034,312.321,19766.0,20,-0.847,False,True,False,False,False,False
17633,,,,,,,,,,,,,,1922676.0,2,,False,False,False,False,False,False
17636,7554.647,-0.365,0.148,-0.079,-0.042,0.329,-0.129,3.832,2.811,0.167,0.035,0.08,365.909,429171.0,20,0.103,False,False,False,False,False,False
17639,43592.364,0.084,0.104,-0.052,-0.036,0.082,-0.01,2.008,0.401,0.377,0.043,-0.024,276.773,554267.0,20,0.649,False,False,False,False,False,True
17643,3122.656,-0.593,0.022,0.408,0.21,-0.481,0.058,2.635,3.019,0.059,-0.005,-0.027,,464526.0,20,0.135,False,True,False,False,False,False
17650,15128.884,0.092,0.029,0.0,0.0,-2.003,0.105,5.041,3.842,0.619,0.136,0.03,119.91,219053.0,20,-0.558,False,False,False,False,False,False
17652,-142.4,-0.584,0.271,0.0,-1.037,-9.72,0.3,2.565,,,,,,21081.0,9,,False,False,False,False,False,False
17658,92405.179,-0.113,0.116,0.08,0.066,0.788,-0.052,5.426,1.406,-0.087,0.026,-0.061,246.728,2080808.0,20,0.383,False,False,False,False,False,False
17661,8059.047,-1.451,-1.043,-0.237,-0.107,0.238,-0.075,1.631,1.137,-0.115,-0.031,-0.141,,113243.0,20,,False,False,False,False,False,False
17671,7250.451,0.002,0.08,0.016,0.012,-0.323,0.033,-0.266,0.392,-0.149,0.059,0.007,287.425,164915.0,20,-0.154,False,False,False,False,False,False
17672,-15390.226,0.597,1.105,-0.323,-0.134,-2.016,0.143,3.179,1.967,-0.128,0.033,0.027,385.227,452672.0,20,0.025,True,False,False,False,False,False
17676,58623.143,0.045,0.106,-0.098,-0.102,-1.964,0.116,5.737,0.764,0.062,0.07,-0.03,144.13,860820.0,20,0.637,False,False,False,False,False,True
17685,67155.925,-0.639,-0.307,0.293,0.274,1.219,-0.169,1.221,-0.669,-0.418,-0.082,-0.317,,633993.0,20,0.745,False,True,False,False,False,True
17713,,,,,,,,,,,,,,135829.0,3,,False,False,False,False,False,False
17734,16996.782,3.179,2.43,-0.199,0.04,-8.125,0.265,1.592,1.146,0.019,0.226,0.181,68.531,305089.0,20,2.123,True,False,True,False,False,True
17735,191395.371,0.104,0.177,0.035,0.027,-1.006,0.127,2.85,0.326,-0.002,0.021,-0.029,75.847,6741168.0,20,0.188,False,False,False,False,False,False
17736,-372.893,-0.177,0.174,-0.009,0.019,4.921,-0.111,3.708,0.603,0.087,-0.018,-0.031,,461872.0,20,0.155,False,False,False,False,True,False
17739,25599.128,1.203,1.057,0.281,0.164,1.144,0.044,1.018,3.296,-0.377,-0.094,-0.22,,839989.0,20,0.168,True,True,False,False,False,False
17741,417894.674,-0.832,-0.815,0.092,0.083,2.607,-0.015,2.24,-3.309,0.412,0.071,-1.369,72.109,2894748.0,20,3.02,False,False,False,False,False,True
17743,71375.615,-0.437,-0.444,-0.083,-0.065,4.147,-0.119,3.461,0.519,0.203,0.025,0.006,308.558,1456967.0,20,0.163,False,False,False,False,True,False
17748,45260.243,-0.554,0.004,-0.092,-0.06,3.296,-0.074,3.581,,,,,,1608101.0,15,,False,False,False,False,False,False
17749,67410.027,0.171,0.202,0.025,0.015,1.516,-0.052,2.136,1.538,-1.147,0.06,0.012,130.533,1499837.0,20,0.117,False,False,False,False,False,False
17751,105354.959,0.099,0.143,0.01,0.005,0.88,-0.027,4.221,1.991,0.144,0.05,0.012,140.947,1779609.0,20,0.343,False,False,False,False,False,False
17759,6379.72,0.125,0.202,-0.0,-0.0,-2.225,0.156,1.143,0.428,0.236,0.143,0.069,131.576,123428.0,20,-0.382,False,False,True,False,False,False
17764,287452.641,-1.117,-1.033,0.127,0.127,0.135,0.097,4.599,0.107,-0.313,0.083,0.012,59.413,3051213.0,20,0.386,False,False,False,False,False,False
17767,7817.597,0.608,0.688,0.734,0.534,1.36,-0.011,1.965,0.832,0.13,0.005,-0.063,2963.557,322981.0,20,-0.365,True,True,False,False,False,False
17769,4077.567,0.28,0.245,0.101,0.059,0.096,-0.016,2.323,1.533,0.535,0.012,-0.05,1111.492,368915.0,20,-0.072,False,False,False,False,False,False
17773,3658.259,0.212,0.367,-0.274,-0.137,-1.163,0.062,5.314,0.288,-0.163,0.009,-0.117,1719.962,195231.0,20,-0.339,False,False,False,False,False,False
17775,5182.535,0.834,0.921,-0.064,-0.004,-3.74,0.268,1.235,0.394,-0.628,0.107,0.006,157.365,184624.0,20,0.38,False,False,False,False,False,False
17782,-3125.777,0.938,1.011,-0.301,-0.129,-5.382,0.199,6.836,0.438,1.005,0.066,0.074,280.612,110717.0,20,0.091,False,False,False,False,False,False
17797,10138.869,-0.442,-0.228,-0.007,-0.004,11.076,-0.188,3.325,0.517,-1.008,-0.101,-0.111,,835989.0,20,-0.143,False,False,False,False,True,False
17798,254156.755,-0.469,-0.377,0.158,0.138,3.816,-0.262,2.48,,,,,,6162093.0,17,,False,True,False,False,True,False
17809,-67092.186,0.617,1.124,-0.027,-0.021,5.39,-0.187,3.577,4.375,0.007,0.015,0.286,677.478,810448.0,20,0.11,True,False,False,False,True,False
17811,-2719.555,0.299,0.621,0.053,0.033,2.443,-0.04,3.932,3.452,0.264,-0.03,0.038,,359936.0,20,0.09,False,False,False,False,False,False
17813,3309.744,0.398,0.39,0.05,0.024,-6.843,0.332,1.83,-0.36,0.12,0.316,0.297,69.511,84624.0,20,8.191,False,False,True,False,False,True
17825,986.018,0.514,0.551,0.0,0.0,-11.143,0.305,-1.74,0.61,-0.283,0.115,0.101,219.047,25150.0,20,,False,False,True,False,False,False
17830,3696.129,0.914,0.962,0.094,0.09,-1.988,0.225,6.928,1.767,0.1,0.028,0.015,583.791,184995.0,20,0.513,True,False,False,False,False,True
17832,15280.469,0.212,0.062,-0.385,-0.205,0.024,0.016,4.078,1.737,0.459,0.091,0.006,161.955,295001.0,20,0.624,False,False,False,False,False,True
17841,-1314.737,0.842,0.82,-0.159,-0.059,-1.437,0.185,0.61,3.14,0.107,0.007,-0.005,2449.91,149038.0,20,0.201,True,False,False,False,False,False
17842,158910.986,0.411,0.485,-0.012,0.002,1.481,-0.018,2.82,2.117,0.407,0.012,0.005,265.337,4461113.0,20,-0.019,True,False,False,False,False,False
17863,2583.113,-0.051,0.096,0.055,-0.009,1.337,-0.028,5.42,3.334,0.716,-0.099,-0.059,,462265.0,20,0.252,False,False,False,False,False,False
17870,385511.29,0.148,0.196,0.065,0.059,2.315,-0.08,1.964,1.43,-0.032,0.01,0.029,147.275,6912673.0,20,-0.017,False,False,False,False,False,False
17872,5471.624,0.04,0.163,-0.217,-0.078,-3.449,0.174,4.452,0.576,-0.924,0.091,0.085,190.078,156039.0,20,0.116,False,False,False,False,False,False
17878,448.28,0.806,1.009,-0.261,-0.258,-7.069,0.258,4.719,-0.892,-0.048,0.048,-0.077,388.432,103811.0,20,0.578,False,False,False,False,False,True
17881,51452.707,-0.166,-0.069,0.047,0.072,-1.856,0.085,1.931,-2.256,0.382,0.132,-0.053,112.575,303793.0,20,0.405,False,False,False,False,False,False
17884,,,,,,,,,,,,,,420744.0,1,,False,False,False,False,False,False
17897,93176.147,-0.139,-0.082,0.016,0.008,2.7,0.012,2.503,0.887,-0.635,0.039,0.014,178.368,1828069.0,20,-0.157,False,False,False,False,False,False
17903,6657.35,0.102,0.323,-0.006,-0.005,-0.405,0.04,1.28,1.504,0.607,0.057,0.03,223.602,444535.0,20,0.788,False,False,False,False,False,True
17906,6053.997,0.082,0.323,0.011,0.01,-1.826,0.133,4.694,1.31,0.182,0.01,-0.07,1401.104,258149.0,20,0.563,False,False,False,False,False,True
17910,40950.983,0.223,0.295,-0.009,-0.071,3.408,-0.143,2.777,-0.608,-1.987,0.053,-0.009,140.822,1598703.0,20,0.233,False,False,False,False,True,False
17913,3971.167,-0.237,0.551,0.15,0.818,0.659,-0.016,-0.33,0.891,0.041,0.205,0.26,88.234,163850.0,20,1.914,False,True,True,False,False,True
17922,1156.367,0.514,0.496,-0.026,-0.008,-3.72,0.16,4.933,-0.811,-0.2,0.083,-0.018,227.884,108984.0,20,-0.116,False,False,False,False,False,False
17927,18330.06,-0.359,0.223,-0.155,-0.091,-1.983,0.131,4.792,0.573,0.853,0.051,-0.008,290.826,273901.0,20,0.595,False,False,False,False,False,True
17933,30782.899,0.247,0.233,-0.415,-0.228,-3.557,0.138,5.595,1.402,0.274,0.048,-0.002,205.199,881614.0,20,1.272,False,False,False,False,False,True
17937,21202.051,0.421,0.439,0.125,0.099,0.304,0.031,2.108,2.0,0.425,0.048,0.089,217.279,802645.0,20,0.261,True,False,False,False,False,False
17943,362682.803,0.266,0.385,0.051,0.057,1.076,-0.01,6.686,-0.513,-0.9,0.102,0.035,4.269,9017093.0,20,0.216,False,False,True,True,False,False
17950,40712.232,0.114,0.194,0.308,0.275,-0.661,-0.018,1.828,0.753,-0.148,0.181,0.09,73.772,466521.0,20,0.588,False,True,True,False,False,True
17951,52483.284,-0.011,-0.015,-0.047,-0.028,1.256,-0.045,5.284,1.044,0.589,0.06,-0.018,164.592,908169.0,20,0.579,False,False,False,False,False,True
17953,,,,,,,,,,,,,,230632.0,5,,False,False,False,False,False,False
17959,20595.071,0.619,0.715,0.106,0.1,-1.37,0.091,5.529,1.86,0.432,0.061,-0.017,208.358,451276.0,20,0.335,True,False,False,False,False,False
17960,51156.908,-0.059,0.045,0.155,0.132,4.135,-0.13,1.487,0.596,0.153,0.027,0.03,296.221,1390762.0,20,-0.111,False,True,False,False,True,False
17964,144456.208,0.347,0.3,-0.036,-0.025,0.672,-0.005,5.998,2.587,0.953,0.043,-0.012,125.925,2669355.0,20,0.636,False,False,False,False,False,True
17975,-679.618,-0.417,0.259,-0.104,-0.08,0.469,0.001,-1.24,1.756,0.44,0.026,0.039,704.238,115150.0,20,0.578,False,False,False,False,False,True
17979,9332.965,0.345,0.529,-0.023,0.003,2.263,-0.073,1.774,1.585,0.543,0.054,0.052,266.815,291040.0,20,-0.143,False,False,False,False,False,False
17982,430.908,4.468,2.94,-0.974,-0.5,11.811,-0.349,-1.739,1.212,-0.925,-0.063,-0.012,,12541.0,20,0.679,True,False,False,False,True,True
17985,-279833.33,0.293,0.458,0.037,0.025,0.481,-0.0,2.767,1.065,0.244,0.022,0.044,,24266808.0,16,,False,False,False,False,False,False
17993,5784.033,0.003,0.345,0.44,0.275,0.419,-0.034,2.584,0.318,-0.255,0.033,-0.04,472.035,210024.0,20,0.857,False,True,False,False,False,True
17995,1182.692,0.314,0.158,0.069,0.033,0.145,0.022,-0.263,0.439,-0.03,0.057,-0.02,377.116,52243.0,20,0.317,False,False,False,False,False,False
18012,110914.716,0.398,0.51,-0.019,-0.012,1.132,-0.103,1.059,0.576,0.281,0.059,-0.013,88.117,2811973.0,20,0.188,False,False,False,False,False,False
18013,99262.382,-0.006,0.041,0.0,0.002,3.797,-0.119,2.105,0.992,0.147,0.037,0.057,131.166,2995084.0,20,0.2,False,False,False,False,True,False
18019,21894.878,0.074,0.117,-0.683,-0.542,-4.333,0.269,-1.049,1.281,0.651,0.133,0.106,115.66,270568.0,20,0.05,False,False,True,False,False,False
18028,9909.173,-0.139,0.205,-0.085,-0.046,-0.248,-0.022,2.67,1.304,0.232,0.04,0.032,323.482,416530.0,20,0.17,False,False,False,False,False,False
18030,45089.931,0.077,0.156,0.033,0.025,-1.748,0.093,0.394,1.104,0.112,0.06,0.007,168.969,848942.0,20,0.234,False,False,False,False,False,False
18031,16921.931,-0.68,-0.124,0.008,0.006,2.695,-0.07,2.866,,,,,,669249.0,17,,False,False,False,False,False,False
18033,5993.786,-0.097,0.078,0.243,0.158,1.598,-0.094,1.97,0.445,-0.73,0.014,-0.073,1216.845,156389.0,20,0.262,False,True,False,False,False,False
18038,29496.692,-0.589,-0.383,-0.057,-0.038,2.338,-0.007,3.777,-1.016,-0.739,0.076,-0.026,150.928,619715.0,20,1.067,False,False,False,False,False,True
18059,111987.236,0.536,0.613,0.117,0.086,-1.82,0.145,4.934,1.81,-0.025,0.016,-0.08,379.472,2255917.0,20,0.418,True,False,False,False,False,False
18063,12005.374,-0.001,0.049,0.02,0.017,-2.08,0.105,1.424,0.417,-0.027,-0.025,-0.297,,128915.0,20,0.22,False,False,False,False,False,False
18071,-76.108,-0.176,0.047,0.001,0.001,4.392,-0.102,1.715,1.374,0.025,0.062,0.033,313.214,87303.0,20,,False,False,False,False,True,False
18089,-2812.333,-0.792,0.745,-1.432,-0.415,7.462,-0.317,0.291,,,,,,31699.0,9,,False,False,False,False,True,False
18094,15.356,0.307,0.563,0.259,-0.159,0.56,0.004,-0.88,1.498,0.593,0.011,0.012,2084.673,32909.0,20,-0.2,False,True,False,False,False,False
18100,20524.833,-0.382,0.071,-0.235,-0.154,0.391,-0.055,2.489,1.006,0.943,0.086,0.131,98.133,1320825.0,20,0.101,False,False,False,False,False,False
18101,-15.543,0.996,0.891,-0.059,-0.021,-6.68,0.203,5.855,3.224,0.1,0.017,0.029,1255.063,57757.0,20,52.294,True,False,False,False,False,True
18109,16314.072,-0.197,-0.182,0.0,0.0,-0.895,0.043,2.209,-1.194,0.119,0.125,-0.068,131.266,212601.0,20,0.501,False,False,False,False,False,True
18118,45296.836,-0.2,-0.272,-0.586,-0.332,-0.277,0.027,3.049,0.764,1.56,0.023,-0.005,538.435,445915.0,20,2.266,False,False,False,False,False,True
18120,-49.42,1.004,1.002,0.089,0.088,1.162,0.105,3.216,0.97,0.811,0.035,0.008,473.863,179215.0,20,2.149,True,False,False,False,False,True
18129,174405.585,0.019,0.148,-0.043,-0.021,2.722,-0.173,3.903,0.437,0.285,0.076,0.019,64.808,3068942.0,20,0.519,False,False,False,False,True,True
18132,-6336.571,-1.462,0.47,0.088,0.022,2.504,-0.001,1.471,,,,,,188943.0,15,,False,False,False,False,False,False
18136,288.538,0.319,0.392,0.025,0.02,-3.943,0.199,0.619,1.728,0.118,0.013,0.058,1520.754,88130.0,20,-0.464,False,False,False,False,False,False
18143,42198.893,0.305,0.289,-0.152,-0.044,-1.205,0.047,4.081,1.073,-0.257,0.119,0.015,93.795,722444.0,20,0.426,False,False,False,False,False,False
18145,-534.725,0.691,0.862,-0.414,-0.152,0.263,0.193,0.461,0.769,0.55,-0.03,-0.288,,81514.0,20,,True,False,False,False,False,False
18150,-25516.0,-1.096,1.411,0.016,-0.029,-16.169,0.639,2.928,,,,,,289276.0,10,,False,False,False,False,False,False
18155,9592.126,-0.548,0.062,-0.542,-0.189,-0.859,0.064,5.057,0.721,-0.054,0.168,0.127,93.816,264254.0,20,0.308,False,False,True,False,False,False
18164,-609.522,0.912,0.986,-0.525,-0.274,-5.683,0.246,0.954,0.222,-0.307,0.087,0.032,220.082,99274.0,20,-0.084,False,False,False,False,False,False
18165,5927.438,0.131,-0.064,0.027,0.014,-3.728,0.25,3.839,1.529,1.213,0.065,0.002,278.151,124748.0,20,-0.306,False,False,False,False,False,False
18171,-1542.34,0.253,0.282,0.098,0.13,-1.661,0.112,2.574,0.255,-0.015,0.006,-0.059,2065.545,377302.0,20,0.147,False,False,False,False,False,False
18185,132170.731,0.233,0.238,0.067,0.127,1.619,-0.037,3.116,0.169,0.375,0.307,0.273,26.704,1676292.0,20,0.356,False,False,True,False,False,False
18190,41958.767,0.042,0.295,-0.279,-0.147,0.953,-0.012,6.173,1.301,0.374,0.059,0.024,77.758,3302130.0,20,0.322,False,False,False,False,False,False
18194,85142.962,-0.199,-0.27,-0.037,-0.018,3.417,-0.092,2.264,-0.285,0.709,0.239,0.167,35.731,1473506.0,20,0.387,False,False,True,False,False,False
18198,202506.881,0.928,0.637,-0.094,-0.024,0.526,0.061,4.188,2.639,0.109,0.282,0.253,20.672,2769160.0,20,0.711,True,False,True,False,False,True
18199,30378.635,0.338,0.35,0.044,0.048,-2.278,0.044,8.406,1.176,0.447,0.05,0.068,134.713,1925047.0,20,0.072,False,False,False,False,False,False
18200,31614.412,0.24,0.006,-0.055,-0.023,-0.436,-0.007,7.253,1.885,0.518,0.041,0.031,207.331,1220818.0,20,0.75,False,False,False,False,False,True
18204,91048.704,-0.052,-0.014,-0.267,-0.182,3.394,-0.127,3.635,0.775,0.0,0.034,0.026,172.285,2359213.0,20,0.47,False,False,False,False,True,False
18213,-23049.248,0.321,0.473,-0.058,-0.035,2.441,-0.109,5.851,2.804,0.514,0.072,0.16,95.731,1887262.0,20,0.04,False,False,False,False,False,False
18216,9143.347,-0.093,0.143,-0.315,-0.201,-2.778,0.401,0.798,,,,,,238629.0,19,,False,False,False,False,False,False
18227,21475.161,2.16,2.054,0.013,-0.001,-5.449,1.16,-0.081,-0.342,-11.241,0.177,0.138,73.084,507645.0,20,-0.127,False,False,True,False,False,False
18229,44866.241,-0.326,-0.098,0.084,0.075,2.233,-0.05,4.104,0.839,0.311,0.05,0.015,171.949,1234701.0,20,0.739,False,False,False,False,False,True
18237,19393.579,0.282,0.319,-0.036,-0.04,-2.039,0.101,3.381,0.054,-0.244,0.085,0.023,148.658,484363.0,20,0.988,False,False,False,False,False,True
18238,47969.576,0.535,0.498,-0.181,-0.096,-2.546,0.212,9.335,2.192,-0.77,0.015,-0.037,473.764,1737451.0,20,0.678,True,False,False,False,False,True
18258,83927.398,0.249,0.166,0.06,0.066,0.811,-0.002,5.957,2.209,0.64,0.037,0.016,180.83,1907111.0,20,0.581,False,False,False,False,False,True
18266,142584.189,0.268,0.173,0.409,0.423,2.927,-0.196,1.219,0.671,0.142,0.044,0.074,104.857,3267182.0,20,0.009,False,True,False,False,True,False
18272,137495.35,0.297,0.522,0.006,0.006,0.116,0.008,2.579,0.552,0.078,0.103,0.001,71.068,1740134.0,20,0.376,False,False,False,False,False,False
18282,-7495.271,-1.737,0.434,-0.01,-0.001,5.754,-0.081,0.659,,,,,,162700.0,15,,False,False,False,False,False,False
18284,10461.284,-0.175,-0.078,0.216,0.131,1.376,-0.036,6.085,0.435,0.73,0.087,0.053,183.072,216251.0,20,0.154,False,True,False,False,False,False
18296,-3200.37,0.747,0.774,-0.068,-0.028,-5.833,0.169,3.196,0.432,-2.207,0.029,-0.067,339.32,883480.0,20,0.099,False,False,False,False,False,False
18297,345902.388,-0.445,-0.105,0.021,0.013,1.422,-0.152,1.02,0.828,0.155,0.055,0.056,9.56,8797882.0,20,0.381,False,False,False,True,False,False
18301,5105.937,0.451,0.804,-1.046,-0.589,-4.356,0.264,3.53,-1.12,-0.4,0.102,0.002,171.063,156620.0,20,0.427,False,False,False,False,False,False
18302,3765.161,4.793,3.66,0.437,0.187,14.692,-0.286,0.12,14.636,-1.452,0.138,-0.297,159.842,57827.0,20,4.493,True,True,False,False,True,True
18342,8700.456,-4.572,-5.633,0.0,0.0,0.282,-3.046,-1.05,,,,,,88115.0,19,,False,False,False,False,False,False
18344,119747.257,-0.164,-0.032,0.088,0.079,-3.991,0.164,0.315,-0.144,0.363,0.206,0.03,50.398,942084.0,20,0.503,False,False,False,False,False,True
18355,58634.62,-0.103,-0.163,0.005,0.005,3.125,-0.043,6.699,0.851,0.226,0.002,-0.023,4182.223,1880365.0,20,0.34,False,False,False,False,False,False
18356,5790.983,0.203,0.214,-0.001,-0.0,-0.539,0.036,4.076,2.427,0.805,0.062,0.119,260.943,197129.0,20,0.649,False,False,False,False,False,True
18361,11374.689,-0.017,0.183,0.587,0.493,4.46,-0.439,2.236,0.017,0.548,-0.043,-0.01,,524341.0,20,-0.26,False,True,False,False,True,False
18374,175839.537,-0.962,-1.409,0.058,0.05,0.191,-0.099,-2.51,-0.291,0.138,0.029,-0.918,316.574,1008157.0,20,3.345,False,False,False,False,False,True
18378,7218.006,-0.162,-0.07,0.06,0.05,-1.339,-0.0,2.397,-0.559,0.089,0.123,-0.013,154.979,113109.0,20,0.818,False,False,False,False,False,True
18380,4160.063,0.351,0.321,0.21,0.128,-1.475,0.08,2.442,1.736,0.573,0.038,-0.028,458.243,142613.0,20,0.896,False,True,False,False,False,True
18384,1692.424,0.162,0.128,0.036,0.023,0.259,-0.037,4.693,1.547,0.604,0.026,0.002,480.02,443315.0,20,0.457,False,False,False,False,False,False
18385,8717.221,0.358,0.463,-0.026,-0.014,1.067,0.046,5.393,0.973,0.608,0.023,-0.08,493.919,583624.0,20,0.396,False,False,False,False,False,False
18389,58875.131,0.584,0.536,0.532,0.299,-3.453,0.426,1.675,0.345,-0.412,0.079,0.027,126.262,896865.0,20,0.424,False,True,False,False,False,False
18394,462.932,0.585,0.709,0.147,0.102,1.73,-0.015,3.74,2.273,0.412,0.036,0.077,475.945,144982.0,20,-0.056,True,False,False,False,False,False
18400,34911.871,-0.654,-0.435,0.04,0.088,4.328,-0.13,1.62,1.485,0.183,-0.047,-0.023,,517630.0,20,0.014,False,False,False,False,True,False
18402,37935.386,-0.091,0.122,0.012,0.015,1.871,-0.033,5.663,1.486,0.667,0.02,-0.02,335.552,1955338.0,20,0.49,False,False,False,False,False,False
18408,122118.695,-0.062,0.144,0.045,0.019,2.49,-0.133,4.129,1.605,0.268,0.026,0.022,46.609,7422800.0,20,0.226,False,False,False,False,False,False
18429,141764.165,0.292,0.346,-0.195,-0.152,1.79,-0.011,3.587,2.717,0.372,-0.026,-0.016,,5281633.0,20,0.26,False,False,False,False,False,False
18431,3071.266,-0.029,0.075,0.0,0.022,-1.148,0.217,5.621,1.563,1.026,0.064,0.015,180.075,614297.0,20,0.349,False,False,False,False,False,False
18443,53469.23,-0.538,-0.298,0.016,0.016,1.313,-0.126,2.092,0.966,0.643,0.023,-0.045,439.59,813862.0,20,-0.025,False,False,False,False,False,False
